game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,neutral_site,notes
400548059,2014,9,2014-10-25,postseason,Arkansas,UAB,45,17,0,regular,0,
400547699,2014,9,2014-10-25,postseason,SMU,Memphis,10,48,0,regular,0,
400547911,2014,9,2014-10-25,postseason,Illinois,Minnesota,28,24,0,regular,0,
400547972,2014,9,2014-10-25,postseason,Nebraska,Rutgers,42,24,0,regular,0,
400547878,2014,9,2014-10-25,postseason,Kansas State,Texas,23,0,0,regular,0,
400548057,2014,9,2014-10-25,postseason,Rice,North Texas,41,21,0,regular,0,
400559253,2014,9,2014-10-25,postseason,Marist,Campbell,27,20,0,regular,0,
400558500,2014,9,2014-10-25,postseason,Duquesne,Alderson-Broaddus,48,27,0,regular,0,
400558161,2014,9,2014-10-25,postseason,Chattanooga,Mercer,38,31,0,regular,0,
400558059,2014,9,2014-10-25,postseason,Charlotte,James Madison,40,48,0,regular,0,
400558055,2014,9,2014-10-25,postseason,Rhode Island,Maine,14,20,0,regular,0,
400547938,2014,9,2014-10-25,postseason,Wisconsin,Maryland,52,7,0,regular,0,
400559402,2014,9,2014-10-25,postseason,Lehigh,Fordham,27,48,0,regular,0,
400547799,2014,9,2014-10-25,postseason,Virginia,North Carolina,27,28,0,regular,0,
400558058,2014,9,2014-10-25,postseason,William & Mary,Delaware,31,17,0,regular,0,
400558404,2014,9,2014-10-25,postseason,Brown,Cornell,42,16,0,regular,0,
400558501,2014,9,2014-10-25,postseason,Sacred Heart,St. Francis (PA),27,30,0,regular,0,
400559295,2014,9,2014-10-25,postseason,Morehead State,Valparaiso,48,47,0,regular,0,
400559262,2014,9,2014-10-25,postseason,Davidson,Stetson,34,40,0,regular,0,
400559245,2014,9,2014-10-25,postseason,Limestone,Jacksonville,10,61,0,regular,0,
400558868,2014,9,2014-10-25,postseason,North Carolina A&T,Florida A&M,40,21,0,regular,0,
400558499,2014,9,2014-10-25,postseason,Central Connecticut,Wagner,10,20,0,regular,0,
400558498,2014,9,2014-10-25,postseason,Bryant,Robert Morris,42,9,0,regular,0,
400558434,2014,9,2014-10-25,postseason,Princeton,Harvard,7,49,0,regular,0,
400548224,2014,9,2014-10-25,postseason,Navy,San José State,41,31,0,regular,0,
400548142,2014,9,2014-10-25,postseason,Eastern Michigan,Northern Illinois,17,28,0,regular,0,
400558433,2014,9,2014-10-25,postseason,Yale,Pennsylvania,43,21,0,regular,0,
400558412,2014,9,2014-10-25,postseason,Columbia,Dartmouth,7,27,0,regular,0,
400558163,2014,9,2014-10-25,postseason,Furman,Samford,0,45,0,regular,0,
400558162,2014,9,2014-10-25,postseason,Wofford,VMI,38,3,0,regular,0,
400558852,2014,9,2014-10-25,postseason,South Carolina State,Bethune-Cookman,20,14,0,regular,0,
400557429,2014,9,2014-10-25,postseason,Presbyterian,Monmouth,18,12,0,regular,0,
400557494,2014,9,2014-10-25,postseason,Western Illinois,Northern Iowa,13,27,0,regular,0,
400558160,2014,9,2014-10-25,postseason,Western Carolina,The Citadel,29,15,0,regular,0,
400558860,2014,9,2014-10-25,postseason,Delaware State,Hampton,0,23,0,regular,0,
400559278,2014,9,2014-10-25,postseason,Drake,Butler,21,19,0,regular,0,
400559400,2014,9,2014-10-25,postseason,Georgetown,Bucknell,17,22,0,regular,0,
400548143,2014,9,2014-10-25,postseason,Western Michigan,Ohio,42,21,0,regular,0,
400558681,2014,9,2014-10-25,postseason,Prairie View A&M,Alcorn State,48,77,0,regular,1,
400558899,2014,9,2014-10-25,postseason,North Carolina Central,Savannah St,42,14,0,regular,0,
400548432,2014,9,2014-10-25,postseason,Georgia State,Georgia Southern,31,69,0,regular,0,
400548294,2014,9,2014-10-25,postseason,Colorado,UCLA,37,40,0,regular,0,
400548139,2014,9,2014-10-25,postseason,Ball State,Akron,35,21,0,regular,0,
400548144,2014,9,2014-10-25,postseason,Toledo,Massachusetts,42,35,0,regular,0,
400548141,2014,9,2014-10-25,postseason,Miami (OH),Kent State,10,3,0,regular,0,
400559193,2014,9,2014-10-25,postseason,Eastern Illinois,Tennessee State,28,3,0,regular,0,
400558688,2014,9,2014-10-25,postseason,Texas Southern,Arkansas-Pine Bluff,37,38,0,regular,0,
400553540,2014,9,2014-10-25,postseason,Weber State,Portland State,17,30,0,regular,0,
400557493,2014,9,2014-10-25,postseason,South Dakota,North Dakota State,7,47,0,regular,0,
400557495,2014,9,2014-10-25,postseason,South Dakota State,Youngstown State,27,30,0,regular,1,
400558060,2014,9,2014-10-25,postseason,New Hampshire,Stony Brook,28,20,0,regular,0,
400558061,2014,9,2014-10-25,postseason,Elon,Richmond,10,30,0,regular,0,
400559194,2014,9,2014-10-25,postseason,UT Martin,Austin Peay,37,7,0,regular,0,
400559195,2014,9,2014-10-25,postseason,Eastern Kentucky,Southeast Missouri State,33,21,0,regular,0,
400553388,2014,9,2014-10-25,postseason,Southern Utah,North Dakota,35,17,0,regular,0,
400547776,2014,9,2014-10-25,postseason,Pittsburgh,Georgia Tech,28,56,0,regular,0,
400553329,2014,9,2014-10-25,postseason,Northern Colorado,Idaho State,12,46,0,regular,0,
400557427,2014,9,2014-10-25,postseason,Liberty,Gardner-Webb,34,0,0,regular,0,
400557428,2014,9,2014-10-25,postseason,Coastal Carolina,Charleston Southern,43,22,0,regular,0,
400558056,2014,9,2014-10-25,postseason,UAlbany,Colgate,24,17,0,regular,0,
400558057,2014,9,2014-10-25,postseason,Villanova,Morgan State,48,28,0,regular,0,
400547879,2014,9,2014-10-25,postseason,Oklahoma State,West Virginia,10,34,0,regular,0,
400547735,2014,9,2014-10-25,postseason,Wake Forest,Boston College,17,23,0,regular,0,
400558660,2014,9,2014-10-25,postseason,Alabama A&M,Alabama State,37,36,0,regular,1,
400547880,2014,9,2014-10-25,postseason,TCU,Texas Tech,82,27,0,regular,0,
400559401,2014,9,2014-10-25,postseason,Lafayette,Holy Cross,14,24,0,regular,0,
400548055,2014,9,2014-10-25,postseason,Marshall,Florida Atlantic,35,16,0,regular,0,
400548355,2014,9,2014-10-25,postseason,Kentucky,Mississippi State,31,45,0,regular,0,
400548140,2014,9,2014-10-25,postseason,Buffalo,Central Michigan,14,20,0,regular,0,
400547949,2014,9,2014-10-25,postseason,Michigan State,Michigan,35,11,0,regular,0,
400548056,2014,9,2014-10-25,postseason,Southern Miss,Louisiana Tech,20,31,0,regular,0,
400548293,2014,9,2014-10-25,postseason,Stanford,Oregon State,38,14,0,regular,0,
400553321,2014,9,2014-10-25,postseason,Northern Arizona,Eastern Washington,28,27,0,regular,0,
400557955,2014,9,2014-10-25,postseason,Stephen F. Austin,SE Louisiana,27,17,0,regular,0,
400548358,2014,9,2014-10-25,postseason,Missouri,Vanderbilt,24,14,0,regular,0,
400548058,2014,9,2014-10-25,postseason,Western Kentucky,Old Dominion,66,51,0,regular,0,
400557952,2014,9,2014-10-25,postseason,Sam Houston,Abilene Christian,38,21,0,regular,0,
400559197,2014,9,2014-10-25,postseason,Murray State,Kentucky Wesleyan,86,29,0,regular,0,
400559196,2014,9,2014-10-25,postseason,Jacksonville State,Tennessee Tech,49,3,0,regular,0,
400548225,2014,9,2014-10-25,postseason,Utah State,UNLV,34,20,0,regular,0,
400547698,2014,9,2014-10-25,postseason,UCF,Temple,34,14,0,regular,0,
400548290,2014,9,2014-10-25,postseason,Washington State,Arizona,37,59,0,regular,0,
400548222,2014,9,2014-10-25,postseason,Colorado State,Wyoming,45,31,0,regular,0,
400557492,2014,9,2014-10-25,postseason,Southern Illinois,Indiana State,26,41,0,regular,0,
400557491,2014,9,2014-10-25,postseason,Illinois State,Missouri State,21,7,0,regular,0,
400557953,2014,9,2014-10-25,postseason,Central Arkansas,Northwestern State,58,35,0,regular,0,
400548060,2014,9,2014-10-25,postseason,UTSA,UTEP,0,34,0,regular,0,
400557954,2014,9,2014-10-25,postseason,Incarnate Word,McNeese,21,41,0,regular,0,
400558702,2014,9,2014-10-25,postseason,Jackson State,Southern,28,42,0,regular,0,
400547746,2014,9,2014-10-25,postseason,Clemson,Syracuse,16,6,0,regular,0,
400548433,2014,9,2014-10-25,postseason,UL Monroe,Texas State,18,22,0,regular,0,
400548354,2014,9,2014-10-25,postseason,LSU,Ole Miss,10,7,0,regular,0,
400548357,2014,9,2014-10-25,postseason,Tennessee,Alabama,20,34,0,regular,0,
400548356,2014,9,2014-10-25,postseason,Auburn,South Carolina,42,35,0,regular,0,
400547985,2014,9,2014-10-26,postseason,Penn State,Ohio State,24,31,0,regular,0,
400557951,2014,9,2014-10-26,postseason,Houston Christian,Nicholls,31,21,0,regular,0,
400559268,2014,9,2014-10-26,postseason,San Diego,Dayton,40,29,0,regular,0,
400553310,2014,9,2014-10-26,postseason,Cal Poly,Montana,41,21,0,regular,0,
400548292,2014,9,2014-10-26,postseason,Utah,USC,24,21,0,regular,0,
400548291,2014,9,2014-10-26,postseason,Washington,Arizona State,10,24,0,regular,0,
400548223,2014,9,2014-10-26,postseason,Hawai'i,Nevada,18,26,0,regular,0,
400550420,2014,10,2014-10-30,postseason,Georgia Southern,Troy,42,10,0,regular,0,
400547768,2014,10,2014-10-30,postseason,Louisville,Florida State,31,42,0,regular,0,
400547701,2014,10,2014-11-01,postseason,Memphis,Tulsa,40,20,0,regular,0,
400547700,2014,10,2014-11-01,postseason,Tulane,Cincinnati,14,38,0,regular,0,
400548226,2014,10,2014-11-01,postseason,Army,Air Force,6,23,0,regular,0,
400548061,2014,10,2014-11-01,postseason,Florida International,Rice,17,31,0,regular,0,
400547932,2014,10,2014-11-01,postseason,Iowa,Northwestern,48,7,0,regular,0,
400547703,2014,10,2014-11-01,postseason,Temple,East Carolina,20,10,0,regular,0,
400558063,2014,10,2014-11-01,postseason,Richmond,Villanova,10,9,0,regular,0,
400558062,2014,10,2014-11-01,postseason,Delaware,Rhode Island,28,13,0,regular,0,
400547998,2014,10,2014-11-01,postseason,Rutgers,Wisconsin,0,37,0,regular,0,
400547757,2014,10,2014-11-01,postseason,Pittsburgh,Duke,48,51,0,regular,0,
400547883,2014,10,2014-11-01,postseason,Iowa State,Oklahoma,14,59,0,regular,0,
400559296,2014,10,2014-11-01,postseason,Butler,Morehead State,62,52,0,regular,0,
400559405,2014,10,2014-11-01,postseason,Georgetown,Lehigh,19,27,0,regular,0,
400559246,2014,10,2014-11-01,postseason,Marist,Jacksonville,17,16,0,regular,0,
400547939,2014,10,2014-11-01,postseason,Penn State,Maryland,19,20,0,regular,0,
400548353,2014,10,2014-11-01,postseason,Texas A&M,UL Monroe,21,16,0,regular,0,
400547702,2014,10,2014-11-01,postseason,UConn,UCF,37,29,0,regular,0,
400558502,2014,10,2014-11-01,postseason,Bryant,Central Connecticut,31,3,0,regular,0,
400547736,2014,10,2014-11-01,postseason,Virginia Tech,Boston College,31,33,0,regular,0,
400547792,2014,10,2014-11-01,postseason,Miami,North Carolina,47,20,0,regular,0,
400558413,2014,10,2014-11-01,postseason,Columbia,Yale,7,25,0,regular,0,
400558421,2014,10,2014-11-01,postseason,Cornell,Princeton,27,38,0,regular,0,
400557497,2014,10,2014-11-01,postseason,Indiana State,Missouri State,20,18,0,regular,0,
400557430,2014,10,2014-11-01,postseason,Monmouth,Charleston Southern,0,27,0,regular,1,
400559403,2014,10,2014-11-01,postseason,Bucknell,Lafayette,27,24,0,regular,0,
400559404,2014,10,2014-11-01,postseason,Fordham,Colgate,37,13,0,regular,1,
400548298,2014,10,2014-11-01,postseason,Colorado,Washington,23,38,0,regular,0,
400559254,2014,10,2014-11-01,postseason,Campbell,Stetson,24,28,0,regular,0,
400558861,2014,10,2014-11-01,postseason,Howard,Delaware State,17,10,0,regular,0,
400548145,2014,10,2014-11-01,postseason,Eastern Michigan,Central Michigan,7,38,0,regular,0,
400558405,2014,10,2014-11-01,postseason,Pennsylvania,Brown,13,21,0,regular,0,
400559269,2014,10,2014-11-01,postseason,Dayton,Valparaiso,42,19,0,regular,0,
400558503,2014,10,2014-11-01,postseason,St. Francis (PA),Duquesne,26,16,0,regular,0,
400559279,2014,10,2014-11-01,postseason,Drake,San Diego,14,17,0,regular,0,
400558166,2014,10,2014-11-01,postseason,VMI,Furman,31,15,0,regular,0,
400558901,2014,10,2014-11-01,postseason,South Carolina State,Savannah St,59,7,0,regular,0,
400557432,2014,10,2014-11-01,postseason,Presbyterian,Liberty,7,28,0,regular,0,
400553373,2014,10,2014-11-01,postseason,Montana,Sacramento State,31,13,0,regular,0,
400559199,2014,10,2014-11-01,postseason,Murray State,UT Martin,38,62,0,regular,0,
400558875,2014,10,2014-11-01,postseason,Hampton,Morgan State,35,38,0,regular,0,
400558167,2014,10,2014-11-01,postseason,Western Carolina,Chattanooga,0,51,0,regular,0,
400557499,2014,10,2014-11-01,postseason,Youngstown State,South Dakota,28,17,0,regular,0,
400548146,2014,10,2014-11-01,postseason,Miami (OH),Western Michigan,10,41,0,regular,0,
400559201,2014,10,2014-11-01,postseason,Tennessee Tech,Eastern Illinois,10,41,0,regular,0,
400559200,2014,10,2014-11-01,postseason,Tennessee State,Eastern Kentucky,42,56,0,regular,0,
400558869,2014,10,2014-11-01,postseason,Florida A&M,Norfolk State,10,12,0,regular,0,
400547806,2014,10,2014-11-01,postseason,Syracuse,NC State,17,24,0,regular,0,
400557956,2014,10,2014-11-01,postseason,Abilene Christian,Central Arkansas,52,35,0,regular,1,
400553397,2014,10,2014-11-01,postseason,Weber State,Northern Arizona,22,29,0,regular,0,
400548063,2014,10,2014-11-01,postseason,Louisiana Tech,Western Kentucky,59,10,0,regular,0,
400548435,2014,10,2014-11-01,postseason,App State,Georgia State,44,0,0,regular,0,
400558689,2014,10,2014-11-01,postseason,Arkansas-Pine Bluff,Mississippi Valley State,24,14,0,regular,0,
400548348,2014,10,2014-11-01,postseason,Georgia,Florida,20,38,0,regular,1,
400547923,2014,10,2014-11-01,postseason,Michigan,Indiana,34,10,0,regular,0,
400547973,2014,10,2014-11-01,postseason,Nebraska,Purdue,35,14,0,regular,0,
400547777,2014,10,2014-11-01,postseason,Georgia Tech,Virginia,35,10,0,regular,0,
400557431,2014,10,2014-11-01,postseason,Gardner-Webb,Coastal Carolina,14,38,0,regular,0,
400558435,2014,10,2014-11-01,postseason,Dartmouth,Harvard,12,23,0,regular,0,
400548064,2014,10,2014-11-01,postseason,Middle Tennessee,BYU,7,27,0,regular,0,
400558064,2014,10,2014-11-01,postseason,James Madison,William & Mary,31,24,0,regular,0,
400558504,2014,10,2014-11-01,postseason,Wagner,Sacred Heart,7,23,0,regular,0,
400557498,2014,10,2014-11-01,postseason,North Dakota State,South Dakota State,37,17,0,regular,0,
400547885,2014,10,2014-11-01,postseason,West Virginia,TCU,30,31,0,regular,0,
400559198,2014,10,2014-11-01,postseason,Jacksonville State,Austin Peay,56,0,0,regular,0,
400558065,2014,10,2014-11-01,postseason,Towson,Elon,21,19,0,regular,0,
400558853,2014,10,2014-11-01,postseason,Bethune-Cookman,North Carolina Central,34,20,0,regular,0,
400547884,2014,10,2014-11-01,postseason,Baylor,Kansas,60,14,0,regular,0,
400547704,2014,10,2014-11-01,postseason,South Florida,Houston,3,27,0,regular,0,
400548351,2014,10,2014-11-01,postseason,Missouri,Kentucky,20,10,0,regular,0,
400557960,2014,10,2014-11-01,postseason,Sam Houston,Stephen F. Austin,42,28,0,regular,1,
400548439,2014,10,2014-11-01,postseason,New Mexico State,Texas State,29,37,0,regular,0,
400548297,2014,10,2014-11-01,postseason,Washington State,USC,17,44,0,regular,0,
400548438,2014,10,2014-11-01,postseason,Louisiana,South Alabama,19,9,0,regular,0,
400548436,2014,10,2014-11-01,postseason,Idaho,Arkansas State,28,44,0,regular,0,
400557496,2014,10,2014-11-01,postseason,Northern Iowa,Illinois State,42,28,0,regular,0,
400553322,2014,10,2014-11-01,postseason,Eastern Washington,North Dakota,54,3,0,regular,0,
400548231,2014,10,2014-11-01,postseason,UNLV,New Mexico,28,31,0,regular,0,
400558066,2014,10,2014-11-01,postseason,New Hampshire,UAlbany,49,24,0,regular,0,
400558694,2014,10,2014-11-01,postseason,Texas Southern,Grambling,7,35,0,regular,0,
400558671,2014,10,2014-11-01,postseason,Southern,Alabama State,28,21,0,regular,0,
400548227,2014,10,2014-11-01,postseason,San José State,Colorado State,31,38,0,regular,0,
400548062,2014,10,2014-11-01,postseason,Florida Atlantic,UAB,28,31,0,regular,0,
400548349,2014,10,2014-11-01,postseason,Ole Miss,Auburn,31,35,0,regular,0,
400557958,2014,10,2014-11-01,postseason,Lamar,Houston Christian,72,14,0,regular,0,
400557959,2014,10,2014-11-01,postseason,Nicholls,Incarnate Word,20,38,0,regular,0,
400553403,2014,10,2014-11-01,postseason,UC Davis,Northern Colorado,21,27,0,regular,0,
400558661,2014,10,2014-11-01,postseason,Jackson State,Alabama A&M,14,25,0,regular,0,
400557957,2014,10,2014-11-01,postseason,Northwestern State,McNeese,28,35,0,regular,0,
400548065,2014,10,2014-11-01,postseason,Vanderbilt,Old Dominion,42,28,0,regular,0,
400548350,2014,10,2014-11-01,postseason,Mississippi State,Arkansas,17,10,0,regular,0,
400547881,2014,10,2014-11-01,postseason,Texas Tech,Texas,13,34,0,regular,0,
400548299,2014,10,2014-11-01,postseason,Oregon,Stanford,45,16,0,regular,0,
400548352,2014,10,2014-11-01,postseason,South Carolina,Tennessee,42,45,0,regular,0,
400553330,2014,10,2014-11-01,postseason,Portland State,Idaho State,13,31,0,regular,1,
400547912,2014,10,2014-11-02,postseason,Ohio State,Illinois,55,14,0,regular,0,
400548066,2014,10,2014-11-02,postseason,UTEP,Southern Miss,35,14,0,regular,0,
400547882,2014,10,2014-11-02,postseason,Kansas State,Oklahoma State,48,14,0,regular,0,
400548465,2014,10,2014-11-02,postseason,Navy,Notre Dame,39,49,0,regular,1,
400553311,2014,10,2014-11-02,postseason,Cal Poly,Montana State,35,27,0,regular,0,
400548295,2014,10,2014-11-02,postseason,UCLA,Arizona,17,7,0,regular,0,
400548300,2014,10,2014-11-02,postseason,Oregon State,California,31,45,0,regular,0,
400548230,2014,10,2014-11-02,postseason,Nevada,San Diego State,30,14,0,regular,0,
400548228,2014,10,2014-11-02,postseason,Fresno State,Wyoming,17,45,0,regular,0,
400548229,2014,10,2014-11-02,postseason,Hawai'i,Utah State,14,35,0,regular,0,
400548296,2014,10,2014-11-02,postseason,Arizona State,Utah,19,16,0,regular,0,
400548147,2014,11,2014-11-05,postseason,Akron,Bowling Green,10,27,0,regular,0,
400548148,2014,11,2014-11-05,postseason,Kent State,Toledo,20,30,0,regular,0,
400548150,2014,11,2014-11-06,postseason,Ball State,Northern Illinois,21,35,0,regular,0,
400548149,2014,11,2014-11-06,postseason,Ohio,Buffalo,37,14,0,regular,0,
400547747,2014,11,2014-11-07,postseason,Wake Forest,Clemson,20,34,0,regular,0,
400558854,2014,11,2014-11-07,postseason,Norfolk State,Bethune-Cookman,7,13,0,regular,0,
400558695,2014,11,2014-11-07,postseason,Mississippi Valley State,Grambling,23,38,0,regular,0,
400561378,2014,11,2014-11-07,postseason,Bucknell,Fordham,27,30,0,regular,0,
400550749,2014,11,2014-11-08,postseason,Temple,Memphis,13,16,0,regular,0,
400548237,2014,11,2014-11-08,postseason,Wyoming,Utah State,3,20,0,regular,0,
400557434,2014,11,2014-11-08,postseason,Charleston Southern,Gardner-Webb,44,14,0,regular,0,
400557435,2014,11,2014-11-08,postseason,Charlotte,Coastal Carolina,34,59,0,regular,0,
400547933,2014,11,2014-11-08,postseason,Minnesota,Iowa,51,14,0,regular,0,
400558506,2014,11,2014-11-08,postseason,Duquesne,Bryant,17,20,0,regular,0,
400558507,2014,11,2014-11-08,postseason,Robert Morris,Wagner,0,20,0,regular,0,
400548344,2014,11,2014-11-08,postseason,Ole Miss,Presbyterian,48,0,0,regular,0,
400548343,2014,11,2014-11-08,postseason,Kentucky,Georgia,31,63,0,regular,0,
400548069,2014,11,2014-11-08,postseason,UAB,Louisiana Tech,24,40,0,regular,0,
400548071,2014,11,2014-11-08,postseason,Rice,UTSA,17,7,0,regular,0,
400547924,2014,11,2014-11-08,postseason,Indiana,Penn State,7,13,0,regular,0,
400547888,2014,11,2014-11-08,postseason,Oklahoma,Baylor,14,48,0,regular,0,
400547708,2014,11,2014-11-08,postseason,Tulsa,SMU,38,28,0,regular,0,
400547992,2014,11,2014-11-08,postseason,Purdue,Wisconsin,16,34,0,regular,0,
400547758,2014,11,2014-11-08,postseason,Syracuse,Duke,10,27,0,regular,0,
400558068,2014,11,2014-11-08,postseason,Rhode Island,New Hampshire,14,41,0,regular,0,
400558069,2014,11,2014-11-08,postseason,Maine,Richmond,33,20,0,regular,0,
400558406,2014,11,2014-11-08,postseason,Brown,Yale,42,45,0,regular,0,
400558422,2014,11,2014-11-08,postseason,Cornell,Dartmouth,7,42,0,regular,0,
400547778,2014,11,2014-11-08,postseason,NC State,Georgia Tech,23,56,0,regular,0,
400559408,2014,11,2014-11-08,postseason,Holy Cross,Lehigh,27,20,0,regular,0,
400557501,2014,11,2014-11-08,postseason,Indiana State,South Dakota State,17,32,0,regular,0,
400553389,2014,11,2014-11-08,postseason,North Dakota,Weber State,12,24,0,regular,0,
400558169,2014,11,2014-11-08,postseason,Chattanooga,Wofford,31,13,0,regular,0,
400559247,2014,11,2014-11-08,postseason,Davidson,Jacksonville,0,56,0,regular,0,
400559255,2014,11,2014-11-08,postseason,Campbell,St. Louis,66,7,0,regular,0,
400558414,2014,11,2014-11-08,postseason,Harvard,Columbia,45,0,0,regular,0,
400559203,2014,11,2014-11-08,postseason,Eastern Illinois,Murray State,48,26,0,regular,0,
400558505,2014,11,2014-11-08,postseason,Central Connecticut,Sacred Heart,27,35,0,regular,0,
400558070,2014,11,2014-11-08,postseason,Stony Brook,James Madison,24,27,0,regular,0,
400558887,2014,11,2014-11-08,postseason,North Carolina A&T,Morgan State,45,0,0,regular,0,
400559204,2014,11,2014-11-08,postseason,Eastern Kentucky,Jacksonville State,6,20,0,regular,0,
400559407,2014,11,2014-11-08,postseason,Colgate,Lafayette,16,19,0,regular,0,
400559270,2014,11,2014-11-08,postseason,Dayton,Drake,30,34,0,regular,0,
400558672,2014,11,2014-11-08,postseason,Alabama State,Jackson State,26,10,0,regular,0,
400558876,2014,11,2014-11-08,postseason,North Carolina Central,Hampton,47,13,0,regular,0,
400558170,2014,11,2014-11-08,postseason,The Citadel,Furman,42,35,0,regular,0,
400557500,2014,11,2014-11-08,postseason,Illinois State,Youngstown State,35,21,0,regular,0,
400559321,2014,11,2014-11-08,postseason,Valparaiso,Butler,17,3,0,regular,0,
400558662,2014,11,2014-11-08,postseason,Alabama A&M,Alcorn State,14,41,0,regular,0,
400559205,2014,11,2014-11-08,postseason,Tennessee Tech,Southeast Missouri State,27,26,0,regular,0,
400558870,2014,11,2014-11-08,postseason,Florida A&M,South Carolina State,17,34,0,regular,0,
400557961,2014,11,2014-11-08,postseason,Abilene Christian,Northwestern State,10,34,0,regular,1,
400557502,2014,11,2014-11-08,postseason,Missouri State,Southern Illinois,22,32,0,regular,0,
400548441,2014,11,2014-11-08,postseason,Arkansas State,South Alabama,45,10,0,regular,0,
400548442,2014,11,2014-11-08,postseason,Troy,Georgia State,45,21,0,regular,0,
400559285,2014,11,2014-11-08,postseason,Stetson,Marist,22,14,0,regular,0,
400553323,2014,11,2014-11-08,postseason,Eastern Washington,Montana,36,26,0,regular,0,
400547889,2014,11,2014-11-08,postseason,Texas,West Virginia,33,16,0,regular,0,
400558690,2014,11,2014-11-08,postseason,Arkansas-Pine Bluff,Prairie View A&M,23,51,0,regular,0,
400558436,2014,11,2014-11-08,postseason,Princeton,Pennsylvania,22,17,0,regular,0,
400558168,2014,11,2014-11-08,postseason,Samford,Western Carolina,34,20,0,regular,0,
400558072,2014,11,2014-11-08,postseason,UAlbany,Delaware,28,31,0,regular,0,
400558071,2014,11,2014-11-08,postseason,William & Mary,Elon,17,7,0,regular,0,
400557433,2014,11,2014-11-08,postseason,Liberty,Monmouth,34,24,0,regular,0,
400547705,2014,11,2014-11-08,postseason,Army,UConn,35,21,0,regular,1,
400548440,2014,11,2014-11-08,postseason,App State,UL Monroe,31,29,0,regular,0,
400547950,2014,11,2014-11-08,postseason,Northwestern,Michigan,9,10,0,regular,0,
400548302,2014,11,2014-11-08,postseason,Arizona State,Notre Dame,55,31,0,regular,0,
400547887,2014,11,2014-11-08,postseason,Kansas,Iowa State,34,14,0,regular,0,
400547706,2014,11,2014-11-08,postseason,Houston,Tulane,24,31,0,regular,0,
400548346,2014,11,2014-11-08,postseason,Auburn,Texas A&M,38,41,0,regular,0,
400548067,2014,11,2014-11-08,postseason,Old Dominion,Florida International,38,35,0,regular,0,
400548305,2014,11,2014-11-08,postseason,Oregon State,Washington State,32,39,0,regular,0,
400548345,2014,11,2014-11-08,postseason,Mississippi State,UT Martin,45,16,0,regular,0,
400548232,2014,11,2014-11-08,postseason,UNLV,Air Force,21,48,0,regular,0,
400548443,2014,11,2014-11-08,postseason,Texas State,Georgia Southern,25,28,0,regular,0,
400557964,2014,11,2014-11-08,postseason,Central Arkansas,Lamar,44,41,0,regular,0,
400548072,2014,11,2014-11-08,postseason,Western Kentucky,UTEP,35,27,0,regular,0,
400557962,2014,11,2014-11-08,postseason,SE Louisiana,Houston Christian,76,7,0,regular,0,
400553398,2014,11,2014-11-08,postseason,Northern Arizona,UC Davis,23,21,0,regular,0,
400559297,2014,11,2014-11-08,postseason,San Diego,Morehead State,49,28,0,regular,0,
400553382,2014,11,2014-11-08,postseason,Montana State,Portland State,29,22,0,regular,0,
400553312,2014,11,2014-11-08,postseason,Idaho State,Cal Poly,30,28,0,regular,0,
400553545,2014,11,2014-11-08,postseason,Sacramento State,Southern Utah,42,21,0,regular,0,
400559202,2014,11,2014-11-08,postseason,Austin Peay,Tennessee State,27,31,0,regular,0,
400557503,2014,11,2014-11-08,postseason,Northern Iowa,North Dakota State,23,3,0,regular,0,
400557504,2014,11,2014-11-08,postseason,South Dakota,Western Illinois,29,44,0,regular,0,
400558882,2014,11,2014-11-08,postseason,Savannah St,Howard,21,51,0,regular,0,
400548236,2014,11,2014-11-08,postseason,San Diego State,Idaho,35,21,0,regular,0,
400547769,2014,11,2014-11-08,postseason,Florida State,Virginia,34,20,0,regular,0,
400548233,2014,11,2014-11-09,postseason,New Mexico,Boise State,49,60,0,regular,0,
400548068,2014,11,2014-11-09,postseason,North Texas,Florida Atlantic,31,10,0,regular,0,
400548234,2014,11,2014-11-09,postseason,Colorado State,Hawai'i,49,22,0,regular,0,
400548070,2014,11,2014-11-09,postseason,Southern Miss,Marshall,17,63,0,regular,0,
400548303,2014,11,2014-11-09,postseason,Washington,UCLA,30,44,0,regular,0,
400557965,2014,11,2014-11-09,postseason,McNeese,Stephen F. Austin,16,31,0,regular,0,
400557963,2014,11,2014-11-09,postseason,Incarnate Word,Sam Houston,19,40,0,regular,0,
400558067,2014,11,2014-11-09,postseason,Villanova,Towson,42,14,0,regular,0,
400558838,2014,11,2014-11-09,postseason,Southern,Texas Southern,30,20,0,regular,0,
400547737,2014,11,2014-11-09,postseason,Boston College,Louisville,19,38,0,regular,0,
400547886,2014,11,2014-11-09,postseason,TCU,Kansas State,41,20,0,regular,0,
400548347,2014,11,2014-11-09,postseason,Vanderbilt,Florida,10,34,0,regular,0,
400548444,2014,11,2014-11-09,postseason,New Mexico State,Louisiana,16,44,0,regular,0,
400548301,2014,11,2014-11-09,postseason,Arizona,Colorado,38,20,0,regular,0,
400548342,2014,11,2014-11-09,postseason,LSU,Alabama,13,20,0,regular,0,
400547958,2014,11,2014-11-09,postseason,Michigan State,Ohio State,37,49,0,regular,0,
400548304,2014,11,2014-11-09,postseason,Utah,Oregon,27,51,0,regular,0,
