team_id,season_year,game_coe_total,bonus_total,season_coe2,games_counted,formula_version
13,2008,15.819642,0.0,15.819642,12,coe2_bonus_v1
128,2008,15.783132,0.0,15.783132,12,coe2_bonus_v1
86,2008,15.578376,0.0,15.578376,12,coe2_bonus_v1
6,2008,15.282957,0.0,15.282957,12,coe2_bonus_v1
57,2008,14.901446,0.0,14.901446,11,coe2_bonus_v1
113,2008,14.829702,0.0,14.829702,12,coe2_bonus_v1
132,2008,14.79189,0.0,14.79189,11,coe2_bonus_v1
12,2008,14.533231,0.0,14.533231,13,coe2_bonus_v1
76,2008,14.488764,0.0,14.488764,12,coe2_bonus_v1
129,2008,14.461694,0.0,14.461694,11,coe2_bonus_v1
51,2008,14.253674,0.0,14.253674,11,coe2_bonus_v1
50,2008,13.867504,0.0,13.867504,12,coe2_bonus_v1
9,2008,13.776974,0.0,13.776974,11,coe2_bonus_v1
130,2008,13.435344,0.0,13.435344,12,coe2_bonus_v1
53,2008,12.701571,0.0,12.701571,11,coe2_bonus_v1
91,2008,12.591785,0.0,12.591785,11,coe2_bonus_v1
65,2008,11.501213,0.0,11.501213,11,coe2_bonus_v1
95,2008,11.484067,0.0,11.484067,11,coe2_bonus_v1
36,2008,11.461442,0.0,11.461442,12,coe2_bonus_v1
109,2008,11.287459,0.0,11.287459,11,coe2_bonus_v1
16,2008,11.23704,0.0,11.23704,11,coe2_bonus_v1
22,2008,11.189758,0.0,11.189758,11,coe2_bonus_v1
80,2008,10.973774,0.0,10.973774,12,coe2_bonus_v1
136,2008,10.864276,0.0,10.864276,11,coe2_bonus_v1
8,2008,10.789897,0.0,10.789897,12,coe2_bonus_v1
114,2008,10.746537,0.0,10.746537,11,coe2_bonus_v1
74,2008,10.725812,0.0,10.725812,11,coe2_bonus_v1
56,2008,10.493526,0.0,10.493526,11,coe2_bonus_v1
30,2008,10.437286,0.0,10.437286,11,coe2_bonus_v1
99,2008,10.404691,0.0,10.404691,11,coe2_bonus_v1
26,2008,10.085506,0.0,10.085506,12,coe2_bonus_v1
138,2008,10.071129,0.0,10.071129,11,coe2_bonus_v1
122,2008,9.687781,0.0,9.687781,11,coe2_bonus_v1
58,2008,9.294382,0.0,9.294382,11,coe2_bonus_v1
73,2008,9.120436,0.0,9.120436,11,coe2_bonus_v1
20,2008,9.0238,0.0,9.0238,12,coe2_bonus_v1
24,2008,8.960149,0.0,8.960149,11,coe2_bonus_v1
37,2008,8.944068,0.0,8.944068,11,coe2_bonus_v1
115,2008,8.789049,0.0,8.789049,11,coe2_bonus_v1
69,2008,8.705066,0.0,8.705066,12,coe2_bonus_v1
134,2008,8.421019,0.0,8.421019,11,coe2_bonus_v1
105,2008,7.699361,0.0,7.699361,11,coe2_bonus_v1
85,2008,7.43094,0.0,7.43094,11,coe2_bonus_v1
27,2008,6.971432,0.0,6.971432,11,coe2_bonus_v1
48,2008,5.63198,0.0,5.63198,12,coe2_bonus_v1
11,2008,5.46364,0.0,5.46364,11,coe2_bonus_v1
32,2008,3.491769,0.0,3.491769,11,coe2_bonus_v1
72,2008,3.411822,0.0,3.411822,10,coe2_bonus_v1
139,2008,3.354981,0.0,3.354981,11,coe2_bonus_v1
116,2008,3.32028,0.0,3.32028,11,coe2_bonus_v1
2,2008,2.732191,0.0,2.732191,12,coe2_bonus_v1
1,2008,1.0,0.0,1.0,12,coe2_bonus_v1
42,2008,0.0,0.0,0.0,11,coe2_bonus_v1
43,2008,0.0,0.0,0.0,11,coe2_bonus_v1
121,2009,32.922054,0.0,32.922054,13,coe2_bonus_v1
21,2009,30.511962,0.0,30.511962,13,coe2_bonus_v1
35,2009,29.584034,0.0,29.584034,14,coe2_bonus_v1
84,2009,29.20716,0.0,29.20716,13,coe2_bonus_v1
71,2009,28.145985,0.0,28.145985,13,coe2_bonus_v1
124,2009,27.763301,0.0,27.763301,13,coe2_bonus_v1
18,2009,27.169346,0.0,27.169346,13,coe2_bonus_v1
55,2009,27.04831,0.0,27.04831,12,coe2_bonus_v1
125,2009,26.963427,0.0,26.963427,13,coe2_bonus_v1
65,2009,26.913765,0.0,26.913765,13,coe2_bonus_v1
78,2009,26.565438,0.0,26.565438,12,coe2_bonus_v1
139,2009,25.800589,0.0,25.800589,13,coe2_bonus_v1
3,2009,25.653932,0.0,25.653932,13,coe2_bonus_v1
31,2009,25.633565,0.0,25.633565,14,coe2_bonus_v1
38,2009,25.217326,0.0,25.217326,12,coe2_bonus_v1
110,2009,25.115454,0.0,25.115454,13,coe2_bonus_v1
92,2009,24.904402,0.0,24.904402,13,coe2_bonus_v1
108,2009,24.763215,0.0,24.763215,12,coe2_bonus_v1
42,2009,24.093574,0.0,24.093574,12,coe2_bonus_v1
88,2009,23.909689,0.0,23.909689,12,coe2_bonus_v1
6,2009,23.831563,0.0,23.831563,13,coe2_bonus_v1
87,2009,23.745621,0.0,23.745621,12,coe2_bonus_v1
100,2009,23.517643,0.0,23.517643,13,coe2_bonus_v1
115,2009,23.492091,0.0,23.492091,13,coe2_bonus_v1
40,2009,23.383119,0.0,23.383119,13,coe2_bonus_v1
127,2009,23.317829,0.0,23.317829,12,coe2_bonus_v1
120,2009,22.962157,0.0,22.962157,13,coe2_bonus_v1
19,2009,22.813016,0.0,22.813016,13,coe2_bonus_v1
76,2009,22.630817,0.0,22.630817,12,coe2_bonus_v1
129,2009,22.346296,0.0,22.346296,13,coe2_bonus_v1
7,2009,21.383447,0.0,21.383447,13,coe2_bonus_v1
33,2009,21.37823,0.0,21.37823,12,coe2_bonus_v1
133,2009,21.310752,0.0,21.310752,13,coe2_bonus_v1
25,2009,20.972056,0.0,20.972056,12,coe2_bonus_v1
39,2009,20.936216,0.0,20.936216,12,coe2_bonus_v1
75,2009,20.879415,0.0,20.879415,12,coe2_bonus_v1
15,2009,20.697274,0.0,20.697274,12,coe2_bonus_v1
53,2009,20.337324,0.0,20.337324,12,coe2_bonus_v1
136,2009,20.101205,0.0,20.101205,12,coe2_bonus_v1
104,2009,20.092881,0.0,20.092881,11,coe2_bonus_v1
89,2009,19.795758,0.0,19.795758,12,coe2_bonus_v1
10,2009,19.658636,0.0,19.658636,12,coe2_bonus_v1
107,2009,19.632334,0.0,19.632334,12,coe2_bonus_v1
122,2009,19.597678,0.0,19.597678,12,coe2_bonus_v1
96,2009,19.449539,0.0,19.449539,11,coe2_bonus_v1
32,2009,19.322122,0.0,19.322122,12,coe2_bonus_v1
13,2009,19.180753,0.0,19.180753,13,coe2_bonus_v1
5,2009,19.156634,0.0,19.156634,12,coe2_bonus_v1
135,2009,19.112275,0.0,19.112275,11,coe2_bonus_v1
106,2009,18.757584,0.0,18.757584,12,coe2_bonus_v1
123,2009,18.672104,0.0,18.672104,12,coe2_bonus_v1
83,2009,18.585756,0.0,18.585756,13,coe2_bonus_v1
24,2009,18.504768,0.0,18.504768,12,coe2_bonus_v1
130,2009,18.371303,0.0,18.371303,13,coe2_bonus_v1
99,2009,18.120572,0.0,18.120572,12,coe2_bonus_v1
8,2009,18.105987,0.0,18.105987,13,coe2_bonus_v1
54,2009,17.885719,0.0,17.885719,12,coe2_bonus_v1
132,2009,17.799912,0.0,17.799912,12,coe2_bonus_v1
1,2009,17.513708,0.0,17.513708,12,coe2_bonus_v1
36,2009,17.176572,0.0,17.176572,13,coe2_bonus_v1
52,2009,17.00718,0.0,17.00718,12,coe2_bonus_v1
4,2009,16.922619,0.0,16.922619,12,coe2_bonus_v1
126,2009,16.489178,0.0,16.489178,12,coe2_bonus_v1
128,2009,16.480384,0.0,16.480384,12,coe2_bonus_v1
79,2009,16.315853,0.0,16.315853,12,coe2_bonus_v1
137,2009,16.310863,0.0,16.310863,11,coe2_bonus_v1
86,2009,16.230738,0.0,16.230738,12,coe2_bonus_v1
138,2009,16.163282,0.0,16.163282,12,coe2_bonus_v1
68,2009,15.580481,0.0,15.580481,12,coe2_bonus_v1
77,2009,15.547009,0.0,15.547009,12,coe2_bonus_v1
80,2009,15.434505,0.0,15.434505,12,coe2_bonus_v1
49,2009,15.389358,0.0,15.389358,11,coe2_bonus_v1
73,2009,14.499103,0.0,14.499103,12,coe2_bonus_v1
58,2009,14.388469,0.0,14.388469,11,coe2_bonus_v1
60,2009,14.321565,0.0,14.321565,12,coe2_bonus_v1
28,2009,14.246175,0.0,14.246175,12,coe2_bonus_v1
70,2009,13.657079,0.0,13.657079,12,coe2_bonus_v1
94,2009,13.642532,0.0,13.642532,11,coe2_bonus_v1
12,2009,13.4931,0.0,13.4931,12,coe2_bonus_v1
134,2009,13.390337,0.0,13.390337,11,coe2_bonus_v1
112,2009,13.102559,0.0,13.102559,11,coe2_bonus_v1
109,2009,13.087684,0.0,13.087684,11,coe2_bonus_v1
95,2009,12.798196,0.0,12.798196,10,coe2_bonus_v1
30,2009,12.507508,0.0,12.507508,10,coe2_bonus_v1
14,2009,12.493572,0.0,12.493572,11,coe2_bonus_v1
114,2009,12.215622,0.0,12.215622,11,coe2_bonus_v1
69,2009,11.37291,0.0,11.37291,11,coe2_bonus_v1
82,2009,10.762296,0.0,10.762296,11,coe2_bonus_v1
105,2009,10.600883,0.0,10.600883,11,coe2_bonus_v1
93,2009,9.912578,0.0,9.912578,10,coe2_bonus_v1
37,2009,9.79696,0.0,9.79696,11,coe2_bonus_v1
34,2009,9.601513,0.0,9.601513,11,coe2_bonus_v1
22,2009,9.524992,0.0,9.524992,12,coe2_bonus_v1
29,2009,9.261122,0.0,9.261122,11,coe2_bonus_v1
20,2009,9.120753,0.0,9.120753,11,coe2_bonus_v1
51,2009,9.090769,0.0,9.090769,12,coe2_bonus_v1
72,2009,8.993444,0.0,8.993444,11,coe2_bonus_v1
91,2009,8.61965,0.0,8.61965,11,coe2_bonus_v1
11,2009,8.544796,0.0,8.544796,11,coe2_bonus_v1
56,2009,8.037187,0.0,8.037187,11,coe2_bonus_v1
47,2009,7.957109,0.0,7.957109,11,coe2_bonus_v1
57,2009,7.822378,0.0,7.822378,11,coe2_bonus_v1
16,2009,7.192821,0.0,7.192821,11,coe2_bonus_v1
43,2009,7.158871,0.0,7.158871,12,coe2_bonus_v1
27,2009,6.898671,0.0,6.898671,12,coe2_bonus_v1
81,2009,6.636277,0.0,6.636277,11,coe2_bonus_v1
48,2009,6.516175,0.0,6.516175,11,coe2_bonus_v1
74,2009,6.408056,0.0,6.408056,11,coe2_bonus_v1
113,2009,6.074106,0.0,6.074106,11,coe2_bonus_v1
23,2009,5.90686,0.0,5.90686,11,coe2_bonus_v1
41,2009,5.648339,0.0,5.648339,12,coe2_bonus_v1
131,2009,4.512475,0.0,4.512475,11,coe2_bonus_v1
50,2009,4.164121,0.0,4.164121,11,coe2_bonus_v1
9,2009,3.762223,0.0,3.762223,11,coe2_bonus_v1
90,2009,3.371865,0.0,3.371865,11,coe2_bonus_v1
116,2009,3.277166,0.0,3.277166,12,coe2_bonus_v1
26,2009,3.138751,0.0,3.138751,12,coe2_bonus_v1
2,2009,2.719388,0.0,2.719388,12,coe2_bonus_v1
85,2009,0.0,0.0,0.0,12,coe2_bonus_v1
119,2009,0.0,0.0,0.0,11,coe2_bonus_v1
122,2010,36.228016,0.0,36.228016,13,coe2_bonus_v1
13,2010,30.864216,0.0,30.864216,13,coe2_bonus_v1
52,2010,29.769155,0.0,29.769155,14,coe2_bonus_v1
6,2010,29.620483,0.0,29.620483,12,coe2_bonus_v1
116,2010,29.599701,0.0,29.599701,14,coe2_bonus_v1
33,2010,28.909029,0.0,28.909029,13,coe2_bonus_v1
21,2010,27.868372,0.0,27.868372,13,coe2_bonus_v1
71,2010,27.809206,0.0,27.809206,13,coe2_bonus_v1
70,2010,27.584757,0.0,27.584757,12,coe2_bonus_v1
38,2010,27.066576,0.0,27.066576,12,coe2_bonus_v1
86,2010,26.838599,0.0,26.838599,13,coe2_bonus_v1
133,2010,26.717135,0.0,26.717135,12,coe2_bonus_v1
93,2010,26.530259,0.0,26.530259,12,coe2_bonus_v1
136,2010,26.51314,0.0,26.51314,13,coe2_bonus_v1
92,2010,26.434436,0.0,26.434436,13,coe2_bonus_v1
3,2010,25.908126,0.0,25.908126,12,coe2_bonus_v1
53,2010,24.891512,0.0,24.891512,12,coe2_bonus_v1
34,2010,24.878103,0.0,24.878103,12,coe2_bonus_v1
79,2010,24.359563,0.0,24.359563,13,coe2_bonus_v1
126,2010,24.290032,0.0,24.290032,13,coe2_bonus_v1
76,2010,24.123772,0.0,24.123772,12,coe2_bonus_v1
36,2010,23.953331,0.0,23.953331,12,coe2_bonus_v1
90,2010,23.662999,0.0,23.662999,12,coe2_bonus_v1
12,2010,23.487279,0.0,23.487279,13,coe2_bonus_v1
19,2010,23.416098,0.0,23.416098,13,coe2_bonus_v1
134,2010,23.383063,0.0,23.383063,12,coe2_bonus_v1
80,2010,23.134117,0.0,23.134117,13,coe2_bonus_v1
54,2010,22.974434,0.0,22.974434,12,coe2_bonus_v1
128,2010,22.97314,0.0,22.97314,13,coe2_bonus_v1
110,2010,22.784085,0.0,22.784085,12,coe2_bonus_v1
1,2010,22.351453,0.0,22.351453,13,coe2_bonus_v1
11,2010,21.889943,0.0,21.889943,12,coe2_bonus_v1
31,2010,21.506395,0.0,21.506395,13,coe2_bonus_v1
107,2010,21.241167,0.0,21.241167,12,coe2_bonus_v1
137,2010,20.928479,0.0,20.928479,12,coe2_bonus_v1
25,2010,20.811794,0.0,20.811794,12,coe2_bonus_v1
121,2010,20.718493,0.0,20.718493,12,coe2_bonus_v1
89,2010,20.690327,0.0,20.690327,12,coe2_bonus_v1
88,2010,20.524733,0.0,20.524733,12,coe2_bonus_v1
51,2010,20.264482,0.0,20.264482,13,coe2_bonus_v1
120,2010,20.257276,0.0,20.257276,13,coe2_bonus_v1
96,2010,20.077361,0.0,20.077361,12,coe2_bonus_v1
68,2010,19.906616,0.0,19.906616,12,coe2_bonus_v1
7,2010,19.853214,0.0,19.853214,13,coe2_bonus_v1
109,2010,19.694838,0.0,19.694838,12,coe2_bonus_v1
108,2010,19.320586,0.0,19.320586,11,coe2_bonus_v1
10,2010,19.039473,0.0,19.039473,12,coe2_bonus_v1
74,2010,19.020135,0.0,19.020135,12,coe2_bonus_v1
56,2010,19.016732,0.0,19.016732,12,coe2_bonus_v1
42,2010,18.987286,0.0,18.987286,14,coe2_bonus_v1
115,2010,18.860581,0.0,18.860581,12,coe2_bonus_v1
105,2010,18.73047,0.0,18.73047,11,coe2_bonus_v1
78,2010,18.500128,0.0,18.500128,12,coe2_bonus_v1
37,2010,18.153542,0.0,18.153542,12,coe2_bonus_v1
39,2010,17.85603,0.0,17.85603,12,coe2_bonus_v1
30,2010,17.837171,0.0,17.837171,12,coe2_bonus_v1
106,2010,17.390608,0.0,17.390608,12,coe2_bonus_v1
100,2010,17.161723,0.0,17.161723,13,coe2_bonus_v1
127,2010,17.063185,0.0,17.063185,12,coe2_bonus_v1
18,2010,16.675289,0.0,16.675289,13,coe2_bonus_v1
69,2010,16.618787,0.0,16.618787,12,coe2_bonus_v1
15,2010,16.450349,0.0,16.450349,12,coe2_bonus_v1
75,2010,16.3388,0.0,16.3388,12,coe2_bonus_v1
125,2010,16.077322,0.0,16.077322,12,coe2_bonus_v1
4,2010,15.443808,0.0,15.443808,12,coe2_bonus_v1
87,2010,15.149272,0.0,15.149272,12,coe2_bonus_v1
99,2010,15.144869,0.0,15.144869,12,coe2_bonus_v1
22,2010,15.005589,0.0,15.005589,12,coe2_bonus_v1
130,2010,14.442888,0.0,14.442888,12,coe2_bonus_v1
28,2010,14.228236,0.0,14.228236,12,coe2_bonus_v1
65,2010,14.176737,0.0,14.176737,12,coe2_bonus_v1
32,2010,13.768417,0.0,13.768417,11,coe2_bonus_v1
129,2010,13.711273,0.0,13.711273,12,coe2_bonus_v1
139,2010,13.5994,0.0,13.5994,12,coe2_bonus_v1
82,2010,13.543444,0.0,13.543444,11,coe2_bonus_v1
123,2010,13.439609,0.0,13.439609,12,coe2_bonus_v1
124,2010,13.41382,0.0,13.41382,12,coe2_bonus_v1
138,2010,13.175561,0.0,13.175561,12,coe2_bonus_v1
41,2010,13.139465,0.0,13.139465,12,coe2_bonus_v1
132,2010,12.959731,0.0,12.959731,12,coe2_bonus_v1
57,2010,12.944213,0.0,12.944213,12,coe2_bonus_v1
58,2010,12.499455,0.0,12.499455,11,coe2_bonus_v1
8,2010,12.235359,0.0,12.235359,12,coe2_bonus_v1
35,2010,12.118751,0.0,12.118751,12,coe2_bonus_v1
16,2010,12.07541,0.0,12.07541,10,coe2_bonus_v1
60,2010,11.435028,0.0,11.435028,12,coe2_bonus_v1
47,2010,11.294683,0.0,11.294683,11,coe2_bonus_v1
114,2010,11.194257,0.0,11.194257,11,coe2_bonus_v1
72,2010,10.86958,0.0,10.86958,11,coe2_bonus_v1
5,2010,10.842611,0.0,10.842611,11,coe2_bonus_v1
81,2010,10.810395,0.0,10.810395,10,coe2_bonus_v1
77,2010,10.690742,0.0,10.690742,11,coe2_bonus_v1
40,2010,10.421691,0.0,10.421691,11,coe2_bonus_v1
43,2010,10.288701,0.0,10.288701,12,coe2_bonus_v1
48,2010,9.836431,0.0,9.836431,11,coe2_bonus_v1
135,2010,9.735674,0.0,9.735674,11,coe2_bonus_v1
73,2010,9.622238,0.0,9.622238,11,coe2_bonus_v1
49,2010,9.345582,0.0,9.345582,12,coe2_bonus_v1
20,2010,8.919152,0.0,8.919152,11,coe2_bonus_v1
23,2010,8.747956,0.0,8.747956,12,coe2_bonus_v1
29,2010,8.32146,0.0,8.32146,11,coe2_bonus_v1
104,2010,8.262315,0.0,8.262315,11,coe2_bonus_v1
119,2010,7.50701,0.0,7.50701,12,coe2_bonus_v1
55,2010,7.426941,0.0,7.426941,11,coe2_bonus_v1
85,2010,6.829531,0.0,6.829531,12,coe2_bonus_v1
83,2010,6.509679,0.0,6.509679,12,coe2_bonus_v1
95,2010,6.439871,0.0,6.439871,11,coe2_bonus_v1
27,2010,6.328762,0.0,6.328762,12,coe2_bonus_v1
24,2010,6.176767,0.0,6.176767,11,coe2_bonus_v1
84,2010,6.101268,0.0,6.101268,11,coe2_bonus_v1
91,2010,6.076899,0.0,6.076899,10,coe2_bonus_v1
14,2010,6.066666,0.0,6.066666,13,coe2_bonus_v1
131,2010,5.956395,0.0,5.956395,12,coe2_bonus_v1
94,2010,5.753373,0.0,5.753373,11,coe2_bonus_v1
2,2010,3.901645,0.0,3.901645,11,coe2_bonus_v1
113,2010,3.871076,0.0,3.871076,11,coe2_bonus_v1
50,2010,3.528104,0.0,3.528104,12,coe2_bonus_v1
112,2010,3.294461,0.0,3.294461,11,coe2_bonus_v1
26,2010,3.256492,0.0,3.256492,12,coe2_bonus_v1
9,2010,1.0,0.0,1.0,11,coe2_bonus_v1
33,2011,32.041377,0.0,32.041377,13,coe2_bonus_v1
40,2011,31.84273,0.0,31.84273,13,coe2_bonus_v1
133,2011,30.761773,0.0,30.761773,13,coe2_bonus_v1
69,2011,30.013874,0.0,30.013874,13,coe2_bonus_v1
68,2011,29.240194,0.0,29.240194,13,coe2_bonus_v1
30,2011,27.755875,0.0,27.755875,12,coe2_bonus_v1
3,2011,27.058019,0.0,27.058019,13,coe2_bonus_v1
7,2011,27.014955,0.0,27.014955,12,coe2_bonus_v1
70,2011,26.858621,0.0,26.858621,13,coe2_bonus_v1
121,2011,26.643582,0.0,26.643582,12,coe2_bonus_v1
6,2011,26.565947,0.0,26.565947,13,coe2_bonus_v1
21,2011,26.465874,0.0,26.465874,13,coe2_bonus_v1
37,2011,26.284699,0.0,26.284699,12,coe2_bonus_v1
129,2011,25.883188,0.0,25.883188,13,coe2_bonus_v1
128,2011,25.240103,0.0,25.240103,12,coe2_bonus_v1
53,2011,25.164407,0.0,25.164407,12,coe2_bonus_v1
86,2011,24.787897,0.0,24.787897,13,coe2_bonus_v1
49,2011,24.739976,0.0,24.739976,12,coe2_bonus_v1
123,2011,24.581526,0.0,24.581526,13,coe2_bonus_v1
38,2011,24.523458,0.0,24.523458,12,coe2_bonus_v1
55,2011,24.511528,0.0,24.511528,12,coe2_bonus_v1
115,2011,24.488951,0.0,24.488951,13,coe2_bonus_v1
104,2011,24.280734,0.0,24.280734,12,coe2_bonus_v1
92,2011,24.10654,0.0,24.10654,13,coe2_bonus_v1
80,2011,23.518821,0.0,23.518821,12,coe2_bonus_v1
89,2011,23.48417,0.0,23.48417,12,coe2_bonus_v1
76,2011,23.246011,0.0,23.246011,13,coe2_bonus_v1
52,2011,22.948991,0.0,22.948991,13,coe2_bonus_v1
57,2011,22.796203,0.0,22.796203,12,coe2_bonus_v1
18,2011,22.67346,0.0,22.67346,12,coe2_bonus_v1
47,2011,21.801122,0.0,21.801122,12,coe2_bonus_v1
51,2011,21.683803,0.0,21.683803,13,coe2_bonus_v1
119,2011,21.667866,0.0,21.667866,11,coe2_bonus_v1
31,2011,21.626631,0.0,21.626631,12,coe2_bonus_v1
35,2011,21.19906,0.0,21.19906,13,coe2_bonus_v1
19,2011,21.174713,0.0,21.174713,12,coe2_bonus_v1
91,2011,21.104765,0.0,21.104765,12,coe2_bonus_v1
108,2011,21.061177,0.0,21.061177,12,coe2_bonus_v1
87,2011,21.050922,0.0,21.050922,12,coe2_bonus_v1
99,2011,20.598452,0.0,20.598452,13,coe2_bonus_v1
42,2011,20.102846,0.0,20.102846,12,coe2_bonus_v1
124,2011,19.858009,0.0,19.858009,12,coe2_bonus_v1
54,2011,19.852978,0.0,19.852978,12,coe2_bonus_v1
34,2011,19.626294,0.0,19.626294,13,coe2_bonus_v1
126,2011,19.613715,0.0,19.613715,12,coe2_bonus_v1
79,2011,19.593959,0.0,19.593959,13,coe2_bonus_v1
36,2011,19.384607,0.0,19.384607,13,coe2_bonus_v1
20,2011,19.287608,0.0,19.287608,12,coe2_bonus_v1
73,2011,18.745751,0.0,18.745751,12,coe2_bonus_v1
56,2011,18.360541,0.0,18.360541,12,coe2_bonus_v1
11,2011,18.033801,0.0,18.033801,12,coe2_bonus_v1
24,2011,17.821228,0.0,17.821228,11,coe2_bonus_v1
81,2011,17.697498,0.0,17.697498,12,coe2_bonus_v1
93,2011,17.670651,0.0,17.670651,11,coe2_bonus_v1
8,2011,17.605159,0.0,17.605159,14,coe2_bonus_v1
78,2011,17.193913,0.0,17.193913,12,coe2_bonus_v1
122,2011,17.063604,0.0,17.063604,12,coe2_bonus_v1
94,2011,16.852293,0.0,16.852293,12,coe2_bonus_v1
9,2011,16.777783,0.0,16.777783,12,coe2_bonus_v1
32,2011,16.657435,0.0,16.657435,12,coe2_bonus_v1
131,2011,16.629876,0.0,16.629876,12,coe2_bonus_v1
5,2011,16.555466,0.0,16.555466,12,coe2_bonus_v1
82,2011,16.177237,0.0,16.177237,12,coe2_bonus_v1
1,2011,15.848642,0.0,15.848642,12,coe2_bonus_v1
74,2011,15.78615,0.0,15.78615,12,coe2_bonus_v1
71,2011,15.69968,0.0,15.69968,13,coe2_bonus_v1
13,2011,15.582971,0.0,15.582971,13,coe2_bonus_v1
127,2011,15.04538,0.0,15.04538,11,coe2_bonus_v1
43,2011,14.997334,0.0,14.997334,12,coe2_bonus_v1
96,2011,14.883769,0.0,14.883769,12,coe2_bonus_v1
16,2011,14.657338,0.0,14.657338,12,coe2_bonus_v1
100,2011,14.643811,0.0,14.643811,12,coe2_bonus_v1
134,2011,14.436573,0.0,14.436573,12,coe2_bonus_v1
125,2011,14.147294,0.0,14.147294,12,coe2_bonus_v1
75,2011,14.116693,0.0,14.116693,12,coe2_bonus_v1
88,2011,13.608357,0.0,13.608357,12,coe2_bonus_v1
83,2011,13.532584,0.0,13.532584,11,coe2_bonus_v1
27,2011,13.425255,0.0,13.425255,13,coe2_bonus_v1
110,2011,12.510458,0.0,12.510458,11,coe2_bonus_v1
12,2011,12.487272,0.0,12.487272,12,coe2_bonus_v1
25,2011,12.385404,0.0,12.385404,11,coe2_bonus_v1
105,2011,12.092101,0.0,12.092101,11,coe2_bonus_v1
137,2011,12.081196,0.0,12.081196,11,coe2_bonus_v1
85,2011,12.001489,0.0,12.001489,10,coe2_bonus_v1
28,2011,11.955003,0.0,11.955003,11,coe2_bonus_v1
107,2011,11.822308,0.0,11.822308,11,coe2_bonus_v1
114,2011,11.391237,0.0,11.391237,11,coe2_bonus_v1
39,2011,11.295255,0.0,11.295255,11,coe2_bonus_v1
132,2011,10.945574,0.0,10.945574,11,coe2_bonus_v1
22,2011,10.642603,0.0,10.642603,13,coe2_bonus_v1
116,2011,10.638636,0.0,10.638636,12,coe2_bonus_v1
2,2011,10.505831,0.0,10.505831,11,coe2_bonus_v1
41,2011,10.428595,0.0,10.428595,12,coe2_bonus_v1
138,2011,10.356002,0.0,10.356002,12,coe2_bonus_v1
77,2011,10.086292,0.0,10.086292,11,coe2_bonus_v1
130,2011,9.999426,0.0,9.999426,11,coe2_bonus_v1
58,2011,9.963319,0.0,9.963319,11,coe2_bonus_v1
106,2011,9.88999,0.0,9.88999,11,coe2_bonus_v1
136,2011,9.772269,0.0,9.772269,11,coe2_bonus_v1
4,2011,9.082752,0.0,9.082752,11,coe2_bonus_v1
95,2011,8.791143,0.0,8.791143,11,coe2_bonus_v1
15,2011,8.564466,0.0,8.564466,11,coe2_bonus_v1
10,2011,8.318568,0.0,8.318568,12,coe2_bonus_v1
120,2011,7.945104,0.0,7.945104,12,coe2_bonus_v1
14,2011,6.396347,0.0,6.396347,11,coe2_bonus_v1
23,2011,6.357816,0.0,6.357816,11,coe2_bonus_v1
65,2011,6.309301,0.0,6.309301,12,coe2_bonus_v1
84,2011,6.296945,0.0,6.296945,11,coe2_bonus_v1
109,2011,6.175693,0.0,6.175693,11,coe2_bonus_v1
112,2011,6.123081,0.0,6.123081,11,coe2_bonus_v1
139,2011,5.38941,0.0,5.38941,11,coe2_bonus_v1
29,2011,4.565429,0.0,4.565429,11,coe2_bonus_v1
60,2011,3.506962,0.0,3.506962,12,coe2_bonus_v1
50,2011,3.506524,0.0,3.506524,11,coe2_bonus_v1
48,2011,3.386717,0.0,3.386717,12,coe2_bonus_v1
135,2011,3.363684,0.0,3.363684,11,coe2_bonus_v1
26,2011,3.194686,0.0,3.194686,11,coe2_bonus_v1
90,2011,3.082025,0.0,3.082025,11,coe2_bonus_v1
72,2011,0.0,0.0,0.0,11,coe2_bonus_v1
113,2011,0.0,0.0,0.0,11,coe2_bonus_v1
79,2012,31.229118,0.0,31.229118,13,coe2_bonus_v1
71,2012,31.162348,0.0,31.162348,12,coe2_bonus_v1
114,2012,30.438766,0.0,30.438766,13,coe2_bonus_v1
6,2012,30.42306,0.0,30.42306,14,coe2_bonus_v1
56,2012,29.309437,0.0,29.309437,12,coe2_bonus_v1
30,2012,28.648166,0.0,28.648166,12,coe2_bonus_v1
123,2012,27.274829,0.0,27.274829,13,coe2_bonus_v1
136,2012,27.098323,0.0,27.098323,14,coe2_bonus_v1
121,2012,26.735646,0.0,26.735646,13,coe2_bonus_v1
125,2012,26.675212,0.0,26.675212,12,coe2_bonus_v1
3,2012,26.501906,0.0,26.501906,12,coe2_bonus_v1
36,2012,26.058434,0.0,26.058434,11,coe2_bonus_v1
8,2012,25.754675,0.0,25.754675,14,coe2_bonus_v1
75,2012,25.715316,0.0,25.715316,12,coe2_bonus_v1
81,2012,25.491303,0.0,25.491303,13,coe2_bonus_v1
34,2012,25.087953,0.0,25.087953,13,coe2_bonus_v1
129,2012,25.063224,0.0,25.063224,12,coe2_bonus_v1
21,2012,24.903735,0.0,24.903735,13,coe2_bonus_v1
86,2012,24.709482,0.0,24.709482,12,coe2_bonus_v1
128,2012,24.408165,0.0,24.408165,12,coe2_bonus_v1
35,2012,23.818012,0.0,23.818012,13,coe2_bonus_v1
126,2012,23.739252,0.0,23.739252,12,coe2_bonus_v1
